date,symbol,trade_type,price,target_position,units,cash_after_trade,holdings_value_after_trade,portfolio_value_after_trade,executed_position
2020-04-17,399001.SZ,buy,10568.181449999998,0.5105710502133212,48.31210105815521,489275.7784716148,510315.8922671876,999591.6707388024,0.5096970836399987
2021-03-15,399001.SZ,sell,13786.62324,0.0,48.31210105815521,1155136.6954726395,0.0,1155136.6954726395,0.0
2021-09-13,399001.SZ,buy,14784.20841,0.8152197526018939,63.69568291986589,213163.93729273358,941219.6412839326,1154383.5785766663,0.8146177799751563
2021-11-22,399001.SZ,add,14785.96929,1.0,14.412312315207469,-2.9103830456733704e-11,1154325.2562211505,1154325.2562211505,1.0
2022-01-10,399001.SZ,sell,14297.70757,0.0,78.10799523507336,1116430.2451676074,0.0,1116430.2451676074,0.0
2023-01-17,399001.SZ,buy,11800.857479999999,0.988120903804217,93.48202575609616,12931.231859360822,1102616.754512124,1115547.9863714848,0.9884136071425004
2023-04-28,399001.SZ,sell,11222.84577,0.0,93.48202575609616,1061750.8488799974,0.0,1061750.8488799974,0.0
2024-03-15,399001.SZ,buy,9537.18621,0.7699483905275011,85.71640935134495,244012.24363646447,817084.8148289477,1061097.0584654121,0.7715204063535267
2025-07-03,399001.SZ,add,10436.245515,1.0,23.374216481135466,0.0,1137927.5907773783,1137927.5907773783,1.0
